text,label
Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,phishing sms
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto search/blog/blog://www.urawinner.com there is a fantastic surprise awaiting you !",phishing sms
PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,phishing sms
You have WON a guaranteed $1000 cash or a $2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,phishing sms
"Dear Customer Your order of 42.84 Euro has been approved if you didnt purchased anything or it you believe an unauthorized person has accessed your banking, please access the link below explore:/95.141.32.7:81/orders.aspx",phishing sms
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of$2000 CASH 18+only. To opt out txt X to 07786200117,phishing sms
"Loan for any purpose $500 - $75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956668",phishing sms
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE texReply or Call 08000930705,phishing sms
WINNER!! As a valued network customer you have been selected to receivea $900 prize reward! To claim call 09061701462. Claim code KL345.,phishing sms
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a $500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,phishing sms
"Dear Sir Your Bank card has been blocked because you did not amendd yet, If you want to amend your ATM card please contact +971586153091 +971523182746",phishing sms
"Nationwide has noticed your debit card was recently used on 22-10-2016 15:04:43, at APPLE ONLINE STORE FOR 1500.00 GBP. If not you please urgently call fraud prevention on 03303800231 or intl +443303800231. Do not reply by sms tags/list://ww.Nationwide.co.uk/",phishing sms
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",phishing sms
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,phishing sms
"complimentary 4 STAR Ibiza Holiday or $10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",phishing sms
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,phishing sms
500 free text msgs. Just text ok to 80488 a or call 08718738034 nd we'll credit your banking,phishing sms
Reminder: You have not downloaded the content you have already paid for. Goto blog://doit. mymoby. tv/ to collect your content.,phishing sms
"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",phishing sms
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or $10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",phishing sms
Loa!! Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help',phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7908807538 now.",phishing sms
You have 1 new voicemail. Please call 0871918154.,phishing sms
Please call our customer service representative on 0800 169 6032 between 10am-9pm as you have WON a guaranteed $2000 cash or $6000 prize!,phishing sms
"WELL DONE! Your 4* Costa Del Sol Holiday or $5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost$1.50/pm, Max10mins",phishing sms
Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,phishing sms
"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.5,00,000 prize GUARANTEED. Call 7044518857. Claim Code FLIP82. Valid 12hrs only.",phishing sms
We currently have a message awaiting your collection. To collect your message just call 08718723815.,phishing sms
"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",phishing sms
Free Msg: Ringtone!From: tag/list/posts://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,phishing sms
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, $3 per pole. UnSub 08718727870.",phishing sms
URGENT! We are trying to contact you. Last weekends draw shows that you have won a $900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,phishing sms
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",phishing sms
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,phishing sms
"Please call our customer service representative on FREEPHONE 0808 145 5645 between 9am-11pm as you have WON a guaranteed INR 5,00,000 cash  prize!",phishing sms
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile and  FREE camcorder Reply or Call 8000930705,phishing sms
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",phishing sms
Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + $200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,phishing sms
What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,phishing sms
"Apple has detected an unauthorized sign-in to your Cloud account. If this message goes without reply, Apple will be forced to suspend your banking. Please verify this iCloud device by sending your correct Garcia LLC ID and password via text message.",phishing sms
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209467 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",phishing sms
"Collect 100 points& get 14,500 Pokecoins for Pokemon Gol"" by clicking this link nowapp/app/search://goo.gle/xxxx",phishing sms
You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 12 days.,phishing sms
"Todays Taylor-Sharp numbers ending 7148 are selected to receive a Rs.2,00,000 award. If you have a match please call 7679046492 quoting claim code 7834 standard rates apply",phishing sms
Friendly reminder- don't forget to confirm your SAM verify from the other day!tag/tags://rghst.rocks/ GBs630y,phishing sms
Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 7908807538 Your Paytm A/C will block within 24hr Thank you.,phishing sms
Please call our customer service representative on 0800 169 6032 between 10am-9pm as you have WON a guaranteed $2000 cash or $6000 prize!,phishing sms
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p$3.99,phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 7679046492",phishing sms
"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7",phishing sms
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 8536074310,phishing sms
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-6299257179 at once. your banking will Block within 24 hr. Thank you PAYTM TEAM.,phishing sms
(6171-M) RMO.00 AEON MY Rs. 4399 was charged on your card num**97 at LAZO-KLIA2 on 19/10/2016. Call 0327884425 if you did NOT perform this  TXN code356931,phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a $1500 Bonus Prize, call 09066368470",phishing sms
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? call 08000930705 NOW,phishing sms
We have identified some unusual activity on your Online Banking. Log in via the secure link main/tag/list:/95.141.32.7:81/default.aspxto avoid account suspension.,phishing sms
Someone who came in contact with you tested positive or has shown symptoms for COVID-19 & recommends you self-isolate/get tested. More at COVID-19 anon.com/alert,phishing sms
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 .  Help08718728876",phishing sms
You have won a guaranteed $200 award or even $1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,phishing sms
goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,phishing sms
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,phishing sms
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobil+ Free Camcorder reply or call 08000930705.,phishing sms
Bloomberg -Message center +447797706009 Why wait? Apply for your future main/main/list://careers. bloomberg.com,phishing sms
You are a winner U have been specially selected 2 receive $1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,phishing sms
You are a winner U have been specially selected 2 receive $1000 cash  speak to a live operator 2 claim 0871277810810,phishing sms
"URGENT!: Your Mobile No. was awarded a $2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",phishing sms
"URGENT! Your Mobile No 07808726822 was awarded a $2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",phishing sms
"Congratulations! Thanks to a good friend U have WON the $2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",phishing sms
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, $3 per pole. UnSub 08718727870.",phishing sms
"Last Chance! Claim ur $350 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ.",phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 8536074310 from land line. Claim 3030. Valid 12hrs only",phishing sms
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 .  Help08718728876",phishing sms
"URGENT! Your mobile No 077xxx WON a $2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",phishing sms
Todays Voda numbers ending with 7634 are selected to receive a $350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,phishing sms
Promotion Number: 8714714 - UR awarded a City Break and could WIN a $200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 $1.50perWKsub,phishing sms
URGENT! Your Mobile number has been awarded with a $2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,phishing sms
important information 4 orange user . today is your lucky day!2find out why log onto search/tags://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,phishing sms
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO search/search://www.urawinner.com,phishing sms
important information 4 orange user . today is your lucky day!2find out why log onto list/categories/wp-content://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,phishing sms
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 0905809458,phishing sms
