label,message
Scam,Make $454 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $4394 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 370 USD worth of BTC.
Scam,Invest $2315 now and get 5x returns in 24 hours!
Scam,Your transaction of 8914 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Get up to 2x returns by staking your coins on our new platform. Start at crypto-airdrop.org
Scam,Invest $9335 now and get 3x returns in 24 hours!
Scam,Make $480 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 6167 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $6135 now and get 2x returns in 24 hours!
Scam,Participate in our giveaway and win up to 4.08 BTC instantly!
Scam,Invest $4568 now and get 2x returns in 24 hours!
Scam,Your transaction of 3038 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $4600 now and get 3x returns in 24 hours!
Scam,Your transaction of 4803 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Participate in our giveaway and win up to 4.59 BTC instantly!
Scam,Make $101 daily using our automated crypto trading bot. Sign up now!
Scam,Limited offer: Buy crypto and get a bonus of 464 USD worth of BTC.
Scam,Make $401 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 4.67 BTC. Claim it now at mycryptosecure.com
Scam,Your transaction of 901 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $3413 now and get 10x returns in 24 hours!
Scam,Your transaction of 8200 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 0.4 BTC. Claim it now at secure-btc.net
Scam,Invest $7252 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 380 USD worth of BTC.
Scam,Invest $3094 now and get 3x returns in 24 hours!
Scam,Claim your 5 free Ethereum (ETH) from the government crypto relief fund. Apply at secure-btc.net
Scam,Your transaction of 8447 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 1.24 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 4.84 BTC. Claim it now at mycryptosecure.com
Scam,Participate in our giveaway and win up to 1.8 BTC instantly!
Scam,Limited offer: Buy crypto and get a bonus of 147 USD worth of BTC.
Scam,Invest $7414 now and get 10x returns in 24 hours!
Scam,Invest $3861 now and get 10x returns in 24 hours!
Scam,Participate in our giveaway and win up to 4.21 BTC instantly!
Scam,Invest $946 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 4.98 BTC. Claim it now at mycryptosecure.com
Scam,Participate in our giveaway and win up to 3.29 BTC instantly!
Scam,Invest $6311 now and get 3x returns in 24 hours!
Scam,Your transaction of 913 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 4142 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 4.01 BTC. Claim it now at secure-btc.net
Scam,Invest $3247 now and get 3x returns in 24 hours!
Scam,Participate in our giveaway and win up to 4.13 BTC instantly!
Scam,Congratulations! You've won 3.95 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 3.33 BTC. Claim it now at crypto-airdrop.org
Scam,Invest $9346 now and get 3x returns in 24 hours!
Scam,Your transaction of 4253 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 428 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 421 USD worth of BTC.
Scam,Invest $5138 now and get 5x returns in 24 hours!
Scam,Your transaction of 7969 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 2925 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 0.54 BTC. Claim it now at mycryptosecure.com
Scam,Make $364 daily using our automated crypto trading bot. Sign up now!
Scam,Make $355 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 3.51 BTC instantly!
Scam,Your transaction of 8563 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Participate in our giveaway and win up to 3.23 BTC instantly!
Scam,Congratulations! You've won 4.8 BTC. Claim it now at btcfastpay.io
Scam,Invest $8242 now and get 10x returns in 24 hours!
Scam,Participate in our giveaway and win up to 0.36 BTC instantly!
Scam,Update your Binance security phrase to protect your funds: mycryptosecure.com
Scam,Your transaction of 3474 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Make $306 daily using our automated crypto trading bot. Sign up now!
Scam,Make $374 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 1.38 BTC. Claim it now at getfreebtc.info
Scam,Your transaction of 9059 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 2023 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $3747 now and get 5x returns in 24 hours!
Scam,Invest $908 now and get 3x returns in 24 hours!
Scam,Invest $2874 now and get 10x returns in 24 hours!
Scam,Congratulations! You've won 4.42 BTC. Claim it now at btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 263 USD worth of BTC.
Scam,Congratulations! You've won 4.24 BTC. Claim it now at secure-btc.net
Scam,Invest $8398 now and get 10x returns in 24 hours!
Scam,Update your Blockchain security phrase to protect your funds: crypto-airdrop.org
Scam,Congratulations! You've won 4.49 BTC. Claim it now at mycryptosecure.com
Scam,Congratulations! You've won 0.61 BTC. Claim it now at getfreebtc.info
Scam,Your transaction of 3785 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Make $498 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $3380 now and get 3x returns in 24 hours!
Scam,Your transaction of 6793 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 1.97 BTC. Claim it now at btcfastpay.io
Scam,Invest $6587 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 121 USD worth of BTC.
Scam,Make $234 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 2772 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Congratulations! You've won 3.92 BTC. Claim it now at mycryptosecure.com
Scam,URGENT: Your MetaMask wallet is compromised. Secure it immediately: mycryptosecure.com
Scam,Your transaction of 3440 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 8331 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Invest $8187 now and get 5x returns in 24 hours!
Scam,Invest $6276 now and get 2x returns in 24 hours!
Scam,Make $419 daily using our automated crypto trading bot. Sign up now!
Scam,Make $227 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 3882 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $3070 now and get 10x returns in 24 hours!
Scam,Invest $3504 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 451 USD worth of BTC.
Scam,Congratulations! You've won 4.85 BTC. Claim it now at getfreebtc.info
Scam,Invest $3030 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 5.0 BTC. Claim it now at getfreebtc.info
Scam,Invest $2837 now and get 5x returns in 24 hours!
Scam,Invest $3248 now and get 10x returns in 24 hours!
Scam,Invest $7149 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 0.86 BTC. Claim it now at getfreebtc.info
Scam,Invest $9723 now and get 5x returns in 24 hours!
Scam,Invest $2287 now and get 10x returns in 24 hours!
Scam,Your transaction of 9487 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 2759 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Invest $6161 now and get 10x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 406 USD worth of BTC.
Scam,Invest $7217 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 4.27 BTC. Claim it now at btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 258 USD worth of BTC.
Scam,Invest $7918 now and get 5x returns in 24 hours!
Scam,Invest $2766 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 3.42 BTC. Claim it now at crypto-airdrop.org
Scam,Invest $2366 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 0.35 BTC. Claim it now at secure-btc.net
Scam,Your transaction of 3585 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $9686 now and get 10x returns in 24 hours!
Scam,Invest $5650 now and get 10x returns in 24 hours!
Scam,Invest $1935 now and get 2x returns in 24 hours!
Scam,Invest $8568 now and get 10x returns in 24 hours!
Scam,Update your Coinbase security phrase to protect your funds: btcfastpay.io
Scam,Your transaction of 2654 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 0.23 BTC. Claim it now at getfreebtc.info
Scam,Invest $7771 now and get 10x returns in 24 hours!
Scam,Participate in our giveaway and win up to 3.43 BTC instantly!
Scam,Limited offer: Buy crypto and get a bonus of 441 USD worth of BTC.
Scam,Participate in our giveaway and win up to 1.82 BTC instantly!
Scam,Congratulations! You've won 3.49 BTC. Claim it now at secure-btc.net
Scam,Invest $9955 now and get 3x returns in 24 hours!
Scam,Invest $639 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 0.35 BTC. Claim it now at getfreebtc.info
Scam,Invest $4870 now and get 10x returns in 24 hours!
Scam,Your transaction of 9112 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Get up to 10x returns by staking your coins on our new platform. Start at getfreebtc.info
Scam,Your transaction of 7003 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $7332 now and get 10x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 169 USD worth of BTC.
Scam,Your transaction of 8527 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Congratulations! You've won 3.14 BTC. Claim it now at secure-btc.net
Scam,Participate in our giveaway and win up to 0.21 BTC instantly!
Scam,Your transaction of 3815 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 9319 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 3.14 BTC. Claim it now at crypto-airdrop.org
Scam,Participate in our giveaway and win up to 2.77 BTC instantly!
Scam,Make $124 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $4913 now and get 2x returns in 24 hours!
Scam,Get up to 10x returns by staking your coins on our new platform. Start at secure-btc.net
Scam,Invest $1763 now and get 10x returns in 24 hours!
Scam,Invest $5638 now and get 2x returns in 24 hours!
Scam,Participate in our giveaway and win up to 1.81 BTC instantly!
Scam,Your transaction of 3367 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 232 USD worth of BTC.
Scam,Your transaction of 6954 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Congratulations! You've won 4.18 BTC. Claim it now at btcfastpay.io
Scam,Invest $5752 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 3.5 BTC. Claim it now at secure-btc.net
Scam,Update your Blockchain security phrase to protect your funds: getfreebtc.info
Scam,Limited offer: Buy crypto and get a bonus of 198 USD worth of BTC.
Scam,Your transaction of 3692 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Make $190 daily using our automated crypto trading bot. Sign up now!
Scam,Make $314 daily using our automated crypto trading bot. Sign up now!
Scam,URGENT: Your Binance wallet is compromised. Secure it immediately: crypto-airdrop.org
Scam,Invest $1690 now and get 2x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 396 USD worth of BTC.
Scam,Congratulations! You've won 4.63 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 1.36 BTC. Claim it now at mycryptosecure.com
Scam,URGENT: Your Blockchain wallet is compromised. Secure it immediately: btcfastpay.io
Scam,Invest $655 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 2.55 BTC. Claim it now at btcfastpay.io
Scam,Participate in our giveaway and win up to 0.43 BTC instantly!
Scam,Invest $9259 now and get 10x returns in 24 hours!
Scam,Congratulations! You've won 4.58 BTC. Claim it now at getfreebtc.info
Scam,Participate in our giveaway and win up to 1.01 BTC instantly!
Scam,Invest $5179 now and get 10x returns in 24 hours!
Scam,Invest $7245 now and get 2x returns in 24 hours!
Scam,Invest $1788 now and get 2x returns in 24 hours!
Scam,Participate in our giveaway and win up to 4.97 BTC instantly!
Scam,Invest $5387 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 0.39 BTC. Claim it now at getfreebtc.info
Scam,Your transaction of 9837 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 2.18 BTC. Claim it now at crypto-airdrop.org
Scam,Participate in our giveaway and win up to 2.78 BTC instantly!
Scam,Congratulations! You've won 2.73 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 1.82 BTC. Claim it now at getfreebtc.info
Scam,Limited offer: Buy crypto and get a bonus of 393 USD worth of BTC.
Scam,Congratulations! You've won 0.22 BTC. Claim it now at mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 231 USD worth of BTC.
Scam,Your transaction of 4453 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Your transaction of 2866 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $5809 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 4.12 BTC. Claim it now at getfreebtc.info
Scam,Congratulations! You've won 3.89 BTC. Claim it now at btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 443 USD worth of BTC.
Scam,Congratulations! You've won 2.57 BTC. Claim it now at crypto-airdrop.org
Scam,Invest $7295 now and get 2x returns in 24 hours!
Scam,Your transaction of 9154 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Participate in our giveaway and win up to 0.98 BTC instantly!
Scam,Invest $955 now and get 5x returns in 24 hours!
Scam,Participate in our giveaway and win up to 2.74 BTC instantly!
Scam,Your transaction of 5479 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 9970 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 26 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 167 USD worth of BTC.
Scam,Your transaction of 7180 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 9758 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $3465 now and get 3x returns in 24 hours!
Scam,Participate in our giveaway and win up to 0.16 BTC instantly!
Scam,Your transaction of 8331 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 3.41 BTC. Claim it now at mycryptosecure.com
Scam,Your transaction of 9372 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $2552 now and get 10x returns in 24 hours!
Scam,Your transaction of 6311 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Participate in our giveaway and win up to 0.84 BTC instantly!
Scam,Limited offer: Buy crypto and get a bonus of 165 USD worth of BTC.
Scam,Your transaction of 9460 USD in BTC is pending. Confirm now: btcfastpay.io
