body,label
"Dear Chris, I am a prince from Cameroon and I need your help transferring $10 million. You will be rewarded.",1
Your PayPal account has been suspended. Log in here to restore access: http://login.example.com/2802,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://update.example.com/3669,1
"Hello Emily, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://secure.example.com/9467,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-708-254-3323 for assistance.,1
You have been selected for a government grant of $521801. Submit your SSN to receive it.,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/7956,1
"Hello Alex, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Dear Jane, I am a prince from India and I need your help transferring $10 million. You will be rewarded.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-729-494-3894 for assistance.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/6605,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/7973,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have been selected for a government grant of $411136. Submit your SSN to receive it.,1
You have been selected for a government grant of $39296. Submit your SSN to receive it.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/9895,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/1211,1
"Hi Emily, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/5538,1
You have an unclaimed inheritance of $784235. Contact us to process your claim.,1
"Hello Casey, your email has won a new iPhone! Provide your shipping address to receive it.",1
"Dear Casey, I am a prince from Nigeria and I need your help transferring $10 million. You will be rewarded.",1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/6945,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-695-369-5309 for assistance.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-421-804-5361 for assistance.,1
"Hi Jordan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/6169,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have an unclaimed inheritance of $267497. Contact us to process your claim.,1
"Dear Taylor, I am a prince from UAE and I need your help transferring $10 million. You will be rewarded.",1
